DataType=double
version=3
OpenSimVersion=4.2
endheader
time,L.Acceleration_x,L.Acceleration_y,L.Acceleration_z,L.AngularRate_x,L.AngularRate_y,L.AngularRate_z,L.CoP_x,L.CoP_y,L.Pressure_1,L.Pressure_2,L.Pressure_3,L.Pressure_4,L.Pressure_5,L.Pressure_6,L.Pressure_7,L.Pressure_8,L.Pressure_9,L.Pressure_10,L.Pressure_11,L.Pressure_12,L.Pressure_13,L.Pressure_14,L.Pressure_15,L.Pressure_16,L.TotalForce,R.Acceleration_x,R.Acceleration_y,R.Acceleration_z,R.AngularRate_x,R.AngularRate_y,R.AngularRate_z,R.CoP_x,R.CoP_y,R.Pressure_1,R.Pressure_2,R.Pressure_3,R.Pressure_4,R.Pressure_5,R.Pressure_6,R.Pressure_7,R.Pressure_8,R.Pressure_9,R.Pressure_10,R.Pressure_11,R.Pressure_12,R.Pressure_13,R.Pressure_14,R.Pressure_15,R.Pressure_16,R.TotalForce
20.3614456653595,-0.19,0.02,1.01,-13.23,3.71,-2.03,-0.054692,-0.0008899999999999999,16,15,7,6.25,3,1.5,1.5,0.75,2,0.5,0.25,0,0.75,5.25,0.75,0.25,575,0.54,0.2,1.01,21.14,-104.23,-9.029999999999999,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,2
20.3854455947876,-0.19,0.01,0.99,-9.869999999999999,4.2,-1.82,-0.04972,0,15.5,14.5,7,5.75,3.25,1.25,1.75,0.75,2.5,0.25,0.25,0.25,0.5,6,1,0.25,577,0.54,0.2,1.01,21.14,-104.23,-9.029999999999999,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,2
20.40744566917419,-0.19,0.01,0.99,-6.72,5.04,-1.47,-0.039776,0.00178,15,13.25,7.25,5.5,3.75,1.5,2.5,0.75,4.75,0.75,0.25,0,1,6.25,1.5,0.5,621,0.31,0.14,0.99,37.8,-220.15,29.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.43044567108154,-0.18,0.02,0.98,-4.13,5.18,-0.7,-0.034804,0.00178,14.5,13,7,5.25,4.25,1.5,2.75,1,5.75,1,0.5,0.25,1,6.75,1.5,0.5,644,0.31,0.14,0.99,37.8,-220.15,29.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.45444560050964,-0.19,0.01,0.99,-4.55,5.32,-0.84,-0.029832,0.00267,14,12,6.5,5,4,1.5,3,1,6.25,1.25,0.5,0.25,1.25,7,1.5,0.5,636,-0.04,0.05,1,62.09,-271.18,37.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.48444557189941,-0.19,0.01,0.98,-4.48,5.53,-0.91,-0.027346,0.00267,13.5,11,6.75,4.5,3.75,1.25,3.25,1,6,1.25,0.75,0.5,1.25,7.25,1.5,0.5,623,-0.55,-0.4,1.58,108.71,-276.85,14.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.50544548034668,-0.19,0.01,0.99,-3.64,5.81,-1.05,-0.014916,0.00356,11.5,8.75,6,3.75,4,1.25,3.75,0.75,6.5,2.75,1.5,0.5,1.5,7.75,1.75,0.75,613,-0.55,-0.4,1.58,108.71,-276.85,14.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.53144550323486,-0.19,0.01,0.99,-3.64,5.81,-1.05,-0.014916,0.00356,11.5,8.75,6,3.75,4,1.25,3.75,0.75,6.5,2.75,1.5,0.5,1.5,7.75,1.75,0.75,613,-0.76,-0.23,1.88,91.14,-280.21,-7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.55444550514221,-0.19,0.01,0.99,-3.57,5.67,-1.05,-0.004972,0.00356,9.5,7.5,5.5,3.5,4,1.25,4.25,1.5,7.5,4.25,2.25,1,1.25,8.25,2.25,0.75,638,-0.88,0.13,1.88,68.53,-302.82,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.57944560050964,-0.19,0.01,0.99,-3.78,6.02,-1.19,0,0.00445,8.5,6.75,5.25,3.5,4,1.25,4.5,1.5,8.5,4.5,3,1,1.5,8.25,2.75,0.75,652,-0.89,0.14,1.69,70.14,-304.99,36.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.60044550895691,-0.19,0.01,0.99,-3.78,6.02,-1.19,0,0.00445,8.5,6.75,5.25,3.5,4,1.25,4.5,1.5,8.5,4.5,3,1,1.5,8.25,2.75,0.75,652,-0.79,-0.02,1.7,66.43000000000001,-279.09,88.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.62644553184509,-0.19,0.01,0.99,-3.43,6.51,-1.33,0.01243,0.00445,7,5,4.75,3,3.75,1.5,5.25,1.5,9.25,6.25,5.5,1.25,2,9.5,3,1,693,-0.79,-0.02,1.7,66.43000000000001,-279.09,88.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.65844559669495,-0.19,0.01,0.98,-5.18,6.58,-1.61,0.017402,0.005339999999999999,6.5,4.5,4.5,2.5,4,1.25,5.5,1.25,10,6.5,6,1.25,2,9.75,3,1,694,-1.03,0.13,1.47,40.46,-248.57,127.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.6904456615448,-0.2,0.01,0.99,-8.4,9.1,-3.08,0.027346,0.005339999999999999,5.25,3.25,3.5,2.25,3.75,1.5,6.25,1.25,12,8.75,8,1.75,2.25,11.25,3.25,1.25,756,-1.28,0.02,1.14,45.29,-213.64,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.71744561195374,-0.2,0.01,0.99,-8.4,9.1,-3.08,0.027346,0.005339999999999999,5.25,3.25,3.5,2.25,3.75,1.5,6.25,1.25,12,8.75,8,1.75,2.25,11.25,3.25,1.25,756,-2.23,-0.77,0.35,41.93,-89.39,17.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.738445520401,-0.2,-0.01,1,-11.83,18.06,-4.76,0.039776,0.00623,3.25,2.25,2.5,1.5,2.75,1.25,7.25,1.25,15.25,10.5,10,3.5,2.25,13.5,3.75,1.5,828,-2.03,-0.5,0.44,-20.09,-24.5,-9.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.75944566726685,-0.21,-0.01,1,-12.32,26.67,-4.27,0.047234,0.00712,2.5,1.75,2,1.25,2,1,7.25,1,16.75,11,10.5,3.5,2,15,4,1.5,835,-1.69,-0,0.44,-64.61,22.47,-9.800000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.78644561767578,-0.22,-0.01,1.01,-13.44,40.95,-5.32,0.04972,0.00801,2.5,1.25,1.5,1,1,0.5,7.25,0.75,17.75,11.5,10.75,3.25,2,16,4,2,832,-1.42,0.41,0.44,-61.53,61.88,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.8174455165863,-0.28,-0.07000000000000001,1.07,-46.2,148.54,-8.75,0.054692,0.00979,2,1.5,1.25,1,0.5,0,6.5,0.25,18.5,11,9.75,2.25,1,18.25,3.75,1.75,790,-0.17,0.11,1.2,-91.84,239.61,-28.21,-0.09944,-0.00356,8.25,9.25,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,168
20.8394455909729,-0.32,-0.04,1.13,-70.56,209.79,-8.75,0.057178,0.01068,1.5,1.25,1,0.5,0.5,0,6.25,0,18,10.25,9,1.75,1,18.75,3.5,1.75,745,-0.43,-0.14,2.17,-9.380000000000001,209.02,26.95,-0.096954,-0.00267,16.5,15.75,1.25,2.25,0,0,0,0,0,0,0,0.25,0,0,0,0,326
20.86544561386108,-0.67,-0.14,1.48,-63.07,271.04,-10.57,0.06215,0.01157,0.75,0.75,0.5,0,0.25,0,5.75,0,15.25,8.75,5.75,2,0.75,19.75,2.75,2,638,-0.43,-0.14,2.17,-9.380000000000001,209.02,26.95,-0.096954,-0.00267,16.5,15.75,1.25,2.25,0,0,0,0,0,0,0,0.25,0,0,0,0,326
20.89644551277161,-0.91,-0.1,2,-60.76,318.92,-11.06,0.067122,0.01246,0,0.25,0.25,0,0.25,0,5.5,0,12.75,7,4.25,1.5,0.75,20,2.75,2,557,-0.21,0.18,1.33,-4.69,126.63,0.07000000000000001,-0.094468,-0.00356,18.75,18.25,3,4.75,0,0,0,0,0,0,0,0.25,0.25,0,0,0,414
20.92544555664062,-0.75,-0.02,2.32,-6.86,375.13,-34.16,0.07209399999999999,0.01246,0,0,0,0,0,0,3.75,0,8,4.5,2,1.25,0.5,15.5,2.5,1.5,379,-0.26,0.03,1.44,-13.16,108.08,-0.42,-0.09198199999999999,-0.00356,18.75,19,5.25,7.25,0.25,0,0,0,0,0,0,0,0.25,0,0,0,468
20.9554455280304,-0.4,0.08,1.92,3.85,333.2,-50.12,0.07209399999999999,0.01157,0,0,0,0,0,0,2.25,0,5.75,3,1.5,0.75,0.5,10.5,1.75,1,258,-0.23,0.06,1.33,-43.19,55.51,-1.47,-0.08700999999999999,-0.00356,18.5,18,8.25,9,0.5,0.75,0,0,0,0,0.25,0,0,0.25,0,0,518
20.97644567489624,0.6,-0.01,2.01,21.98,278.6,-73.56999999999999,0.07457999999999999,0.01424,0,0,0,0,0,0,1,0,3.25,1.5,1,0,0,6.25,0.75,0.25,134,-0.18,0.06,1.05,-49.84,23.8,-1.75,-0.082038,-0.00356,17.75,17.75,8.25,9.75,2.25,1,0,0.25,0,0.25,0.25,0.25,0,0.75,0,0,548
21.00244545936584,0.84,0.43,3.28,-1.54,132.72,-91.98,0.07457999999999999,0.01424,0,0,0,0,0,0,0.5,0,1.5,1,0.5,0,0,3,0.25,0,65,-0.18,0.06,1.05,-49.84,23.8,-1.75,-0.082038,-0.00356,17.75,17.75,8.25,9.75,2.25,1,0,0.25,0,0.25,0.25,0.25,0,0.75,0,0,548
21.02444553375244,0.45,0.5600000000000001,0.47,-1.05,-25.13,-43.12,0,0,0,0,0,0,0,0,0.25,0,1,1,0.5,0,0,1.5,0,0,41,-0.18,0.05,1,-27.23,-1.26,-0.21,-0.077066,-0.00356,16.75,16.5,8,9,2.25,1.5,0.25,0.5,0,0.5,0,0.25,0.25,1.75,0,0.25,541
21.04544568061829,0.44,0.38,0.91,52.78,-42.91,-20.16,0,0,0,0,0,0,0,0,0.25,0,0.75,0.75,0.5,0,0,0.75,0,0,30,-0.19,0.04,1,-24.22,-5.88,-0.63,-0.067122,-0.00356,16,16,7.75,8.5,2.5,1.5,0.5,0.75,0.75,0.75,0,0.25,0.5,2.5,0.5,0.25,556
21.0654456615448,0.44,0.38,0.91,52.78,-42.91,-20.16,0,0,0,0,0,0,0,0,0.25,0,0.75,0.75,0.5,0,0,0.75,0,0,30,-0.18,0.06,1,-15.96,-5.46,0.35,-0.05966399999999999,-0.00178,15.5,15.5,8.25,7.75,2.5,1.5,1,0.75,1.25,0.75,0,0,0.75,4.25,0.75,0.25,573
21.08744549751282,0.25,0.22,0.8100000000000001,51.8,-146.72,28.98,0,0,0,0,0,0,0,0,0.25,0,0.25,0.5,0.25,0,0,0.5,0,0,18,-0.18,0.03,1,-10.85,-3.71,0.84,-0.052206,-0.0008899999999999999,14.5,14.25,7.75,7,3,1.25,1.25,0.75,2.25,0.75,0,0,0.75,5.75,0.5,0.5,569
21.11944556236267,0.08,-0.09,0.95,94.78,-172.48,38.29,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0,7,-0.18,0.02,0.98,-8.960000000000001,-3.57,1.05,-0.04972,0,14.25,14,7.5,6.5,3,1.25,1.5,0.75,3,0.75,0,0,0.5,6,0.75,0.5,572
21.14044547080994,-0.05,-0.25,1.12,101.99,-193.41,36.47,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,4,-0.19,0.02,1,-6.23,-3.99,1.4,-0.042262,0.0008899999999999999,13.5,13.5,7.5,6.25,3,1.5,1.75,0.75,4.25,1,0.25,0.25,0.75,6.25,0.75,0.75,591
21.16544556617737,-0.27,-0.38,1.61,117.32,-237.58,19.88,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,4,-0.19,0.02,0.99,-4.41,-3.64,1.82,-0.034804,0.00178,12.75,12.75,7,5.75,3,1.25,1.75,0.75,5,1.25,0.5,0.5,0.5,6.75,1,0.75,586
21.19444561004639,-0.27,-0.38,1.61,117.32,-237.58,19.88,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,4,-0.18,0.02,0.98,-3.57,-2.8,1.68,-0.02486,0.00267,10.75,10.5,6,5,2.75,1.25,2,0.75,6,1.5,0.75,0.25,1,7.25,1.25,1,557
21.2164454460144,-0.46,-0.52,1.55,101.01,-269.57,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,-0.18,0.02,0.99,-3.08,-2.73,1.75,-0.019888,0.00267,10,9.5,6,4.75,2.75,1.25,2,0.75,6.5,1.75,1,0.5,1,7.25,1.5,0.75,554
21.23944544792175,-0.8100000000000001,-0.19,1.23,81.97,-230.09,-35.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,-0.19,0.02,0.99,-2.8,-3.15,1.68,-0.017402,0.00267,9,8.75,5.75,4.25,2.75,1.25,2,0.75,6.5,2,1,0.75,1.25,7.25,1.25,0.75,535
21.2604455947876,-0.64,-0.07000000000000001,1.68,85.75,-216.86,-23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.02,0.99,-2.45,-3.15,1.68,-0.01243,0.00356,8.5,8,5.75,3.75,2.75,1.25,2.25,0.75,6.75,2.25,1.25,1,1.25,7.75,1.5,0.75,538
21.28544545173645,-0.6899999999999999,-0.07000000000000001,1.98,83.3,-257.46,27.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.02,0.98,-2.52,-2.8,1.54,-0.007457999999999999,0.00267,8,7.25,5.25,3.75,3.5,1.25,2.25,1,7,3.5,1.5,1.25,1.25,7.75,1.5,1,554
21.3084454536438,-0.79,-0.15,1.86,78.26000000000001,-285.46,47.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,-0.18,0.02,0.99,-0.84,-3.15,1.82,0,0.00267,6.5,6.5,4.75,3.25,3.25,1.5,2.5,1.25,7.25,3.75,2.75,1,1.5,8.25,1.5,1.25,553
21.33144545555115,-0.86,-0.13,1.67,60.27,-287.7,61.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,-0.18,0.02,0.99,-0.84,-3.15,1.82,0,0.00267,6.5,6.5,4.75,3.25,3.25,1.5,2.5,1.25,7.25,3.75,2.75,1,1.5,8.25,1.5,1.25,553
21.3544454574585,-1.02,0.03,1.79,50.89,-273.77,74.90000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.02,0.99,-6.09,-0.5600000000000001,0.21,0.017402,0.00445,5.25,5,4,2.75,3.25,1.5,3.25,1.25,10.25,6.25,4.5,1.25,1.75,10.5,1.75,1.75,629
21.38044548034668,-1.4,-0.19,1.1,70.84,-256.9,79.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,-0.19,0.02,0.99,-6.93,0.84,-0.5600000000000001,0.027346,0.00445,4,4.5,3.75,2.5,3,1.25,3.25,1.25,11.75,8.25,6,1.75,2,13,2.75,1.75,691
21.40244555473328,-2.77,-0.86,-0.06,114.03,-118.51,-35.07,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,2,-0.19,0.02,0.99,-6.93,0.84,-0.5600000000000001,0.027346,0.00445,4,4.5,3.75,2.5,3,1.25,3.25,1.25,11.75,8.25,6,1.75,2,13,2.75,1.75,691
21.4334454536438,-2.77,-0.86,-0.06,114.03,-118.51,-35.07,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,2,-0.2,0.01,1.01,-2.8,17.15,1.12,0.052206,0.00445,2.25,2,1.75,1.5,1.5,0.75,4.25,1.25,15.75,13,13.25,4.25,3.25,21,5,4.25,910
21.46344566345215,-2.53,-1.23,-0.08,57.33,-26.67,-50.68,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,2,-0.21,0.02,1.03,-0.14,34.09,1.19,0.057178,0.00445,2,2,1.25,1.25,0.75,0.5,3.75,1,16,13.25,13.5,5,3,24.5,5.5,5.25,929
21.48544549942017,-1.26,0.27,0.74,-86.66,83.09,-59.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,-0.24,0.02,1.09,7.91,75.45999999999999,-0,0.06215,0.00445,1.75,1.5,1,1,0.25,0.25,3.25,1,15.75,13,13.5,5,2.75,26.75,6.5,6.25,928
21.5104455947876,-0.35,-0.07000000000000001,0.31,-182.07,202.51,-8.960000000000001,-0.09944,-0.00178,7,6.5,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,134,-0.27,0.01,1.13,6.79,147.77,-0.28,0.064636,0.00445,1.25,1.5,1.25,1,0,0.25,2.75,0.75,15.25,12,13,4.5,2.25,29,6.75,6.75,906
21.54044556617737,-0.35,-0.01,2.08,-37.1,252.7,37.17,-0.096954,-0.00178,13.25,11.25,1.25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,248,-0.45,0.05,1.32,-34.23,221.83,-4.41,0.069608,0.00712,0.75,1,0.5,0.75,0.25,0,2,0,13.75,9.25,9,3,0.75,29.75,6.25,6.75,759
21.57544565200806,-0.41,-0.77,1.84,-2.87,213.71,24.99,-0.096954,-0.00178,16.5,15.25,1.75,2.25,0,0,0,0,0,0,0,0,0,0,0,0,325,-0.76,0.18,1.68,-66.98999999999999,321.51,-34.72,0.079552,0.00979,0,0,0,0.5,0,0,2.25,0,10.25,5.5,4,1,0,26.5,5,5.25,541
21.60044550895691,-0.41,-0.77,1.84,-2.87,213.71,24.99,-0.096954,-0.00178,16.5,15.25,1.75,2.25,0,0,0,0,0,0,0,0,0,0,0,0,325,-0.76,0.18,1.68,-66.98999999999999,321.51,-34.72,0.079552,0.00979,0,0,0,0.5,0,0,2.25,0,10.25,5.5,4,1,0,26.5,5,5.25,541
21.63044548034668,-0.21,0.06,1.29,-28.42,124.95,8.539999999999999,-0.096954,-0.00267,18,17.75,2.5,3.75,0,0,0,0,0,0,0,0,0,0,0,0,383,-0.87,0.21,1.89,-39.83,369.39,-67.34,0.082038,0.01157,0,0,0,0,0,0,1.25,0,5.75,2.75,1.5,0.5,0,19.25,3.25,2.75,327
21.65544557571411,-0.25,-0.04,1.26,-35.49,99.81999999999999,0.49,-0.09198199999999999,-0.00267,19.25,18,5.5,5.75,0.5,0.25,0,0,0,0,0,0,0,0.5,0,0,459,0.03,0.32,1.8,-50.26,272.86,-90.09,0.08700999999999999,0.01157,0,0,0,0,0,0,0.25,0,1.25,0.75,0.25,0.25,0,6.75,1,0.5,95
21.68744564056396,-0.2,0.02,1.03,-37.38,17.36,-2.87,-0.077066,-0.00178,18.25,16.25,6.25,6,1.5,1,0.25,0.25,0.5,0.25,0,0,0.25,2,0.25,0,494,0.71,0.42,1.52,-14.56,3.5,-43.47,0,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,1.25,0,0.25,21
21.71044564247131,-0.2,0.02,1.03,-37.38,17.36,-2.87,-0.077066,-0.00178,18.25,16.25,6.25,6,1.5,1,0.25,0.25,0.5,0.25,0,0,0.25,2,0.25,0,494,0.5,0.38,0.72,-40.18,-41.44,-17.29,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.75,0,0,11
21.73544549942017,-0.2,0.01,0.99,-7.21,2.87,-0.35,-0.054692,-0.0008899999999999999,16.25,15,7.5,6.25,3,1.75,1.75,1.25,1.75,0.25,0,0,1,5.5,0.75,0.25,591,0.45,0.36,0.74,0.21,-58.59,-5.46,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.25,0,0,7
21.76444554328918,-0.19,0.01,0.99,-3.22,4.55,-0.14,-0.042262,0,15.25,13.75,7,6,3.75,1.75,2.25,1.5,4.25,1,0.5,0,1.25,5.75,1.25,0.5,634,0.46,0.32,1.03,17.78,-99.95999999999999,13.02,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,2
21.79844546318054,-0.19,0.01,0.99,-2.45,4.9,-0.21,-0.039776,0,14.5,13,7,5.75,3.75,2.5,2.5,1.5,4,1,0.5,0.25,1.25,5.75,1.25,0.5,628,0.15,0.27,0.86,28.84,-214.55,64.40000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011
21.82644557952881,-0.19,0.01,0.99,-1.26,5.67,-0.21,-0.032318,-0,13.25,11,6.25,5.5,3.25,2.25,2.25,1.5,4.5,1.25,1.25,0.75,1.75,6,1.5,0.75,608,0.03,0.22,1.01,44.1,-237.09,68.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001
21.86044549942017,-0.19,0.01,0.98,-2.03,5.46,-0.5600000000000001,-0.029832,-0,12.75,10.5,5.75,5.25,3.25,2.5,2.25,1.5,4.75,1.25,1.25,0.75,1.75,5.75,1.5,0.75,595,-0.52,0.12,1.18,78.68000000000001,-276.36,68.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.8854455947876,-0.19,0.01,0.98,-2.24,4.76,-0.63,-0.02486,-0.0008899999999999999,11.5,9.5,5.5,5,3,2.25,2.25,1.75,4.25,1.75,1.5,0.75,1.5,5.75,2.25,0.75,575,-0.66,0.07000000000000001,1.35,80.70999999999999,-275.59,61.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.90844559669495,-0.19,0.01,0.98,-1.96,4.34,-0.7,-0.022374,-0.0008899999999999999,11,9,5.5,5.25,3,2.25,2.5,1.5,4.25,2,2.25,1,1.75,5.75,2,0.75,580,-1.05,0.22,1.64,75.53,-270.06,38.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.9404456615448,-0.19,0.01,0.98,-1.96,4.34,-0.7,-0.022374,-0.0008899999999999999,11,9,5.5,5.25,3,2.25,2.5,1.5,4.25,2,2.25,1,1.75,5.75,2,0.75,580,-1.08,0.43,1.79,66.15000000000001,-271.25,39.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.96544551849365,-0.19,0.01,0.98,-1.96,4.34,-0.7,-0.022374,-0.0008899999999999999,11,9,5.5,5.25,3,2.25,2.5,1.5,4.25,2,2.25,1,1.75,5.75,2,0.75,580,-1,0.44,1.51,70.91,-277.2,88.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.98744559288025,-0.2,0.01,0.99,-3.78,5.25,-0.98,-0.014916,-0,10,8.25,5.75,4.75,3.25,2.5,2.75,1.5,5.5,2.75,3,1.25,2,5.75,2.25,1,607,-1,0.44,1.51,70.91,-277.2,88.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0194456577301,-0.19,0.01,0.98,-3.5,4.9,-0.98,-0.014916,0,11,8,5.75,4.75,3.25,2.25,3.25,1.75,5.5,3,3,1.25,2.5,6.25,2,1,631,-0.93,0.14,1.54,81.34,-256.34,134.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.04044556617737,-0.18,0.01,0.98,-5.11,5.39,-1.47,-0.007457999999999999,0.0008899999999999999,10,7.5,5.75,4.5,3.25,2.25,3.75,1.75,6.5,4,4,1.25,2.5,6.75,3,1,666,-1.61,-0.13,1.09,81.34,-203.77,109.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.06644558906555,-0.19,0.01,0.98,-7.49,8.26,-2.17,0.009944,0.00178,7.5,6.25,5,3.75,4,2,5.25,1.75,8.25,6,7,2.5,2.75,8.5,3.25,1.25,743,-1.61,-0.13,1.09,81.34,-203.77,109.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.09844565391541,-0.19,0.01,0.98,-7.49,8.26,-2.17,0.009944,0.00178,7.5,6.25,5,3.75,4,2,5.25,1.75,8.25,6,7,2.5,2.75,8.5,3.25,1.25,743,-2.89,-0.9,0.07000000000000001,115.57,-77.56,10.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.12444567680359,-0.2,0.01,1,-8.19,19.11,-2.31,0.03729,0.00267,4.25,3,2.5,1.75,3,1.75,6.5,2,13.25,10.25,11.25,5.5,3.5,12.5,4,2.75,869,-2.35,-0.84,0.41,27.16,13.16,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.14544558525085,-0.2,0.01,1,-8.19,19.11,-2.31,0.03729,0.00267,4.25,3,2.5,1.75,3,1.75,6.5,2,13.25,10.25,11.25,5.5,3.5,12.5,4,2.75,869,-1.71,-0.18,0.61,-63.21,55.79,-8.890000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.17544555664062,-0.22,-0.02,1.04,5.18,45.36,-3.29,0.04972,0.00356,2,1.25,1.25,1.5,0.75,1,5.75,1.5,14.5,10.5,12.25,5.75,3.25,15.25,5,3.75,834,-1.71,-0.18,0.61,-63.21,55.79,-8.890000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.19944548606873,-0.23,-0.02,1.02,14.84,94.5,0.42,0.054692,0.00356,1.25,1,1,1.25,0.25,0.75,5.25,1.25,13.75,10.25,11.75,5.75,3.25,16,4.75,3.5,788,-1.71,-0.18,0.61,-63.21,55.79,-8.890000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.22444558143616,-0.4,0.01,1.33,19.67,255.99,0.49,0.06215,0.00267,0.25,0.5,0.5,0.75,0,0.5,4,1.25,11.75,8.75,10,5,3.5,17,4.25,4.25,688,-0.43,-0.29,1.75,-42.98,235.41,17.5,-0.096954,-0.00267,15,15.25,1.25,2.5,0,0,0,0,0,0,0,0,0,0,0,0,308
22.25644564628601,-0.55,0.09,1.62,10.92,285.95,-4.55,0.064636,0.00267,0.25,0.25,0.25,0.5,0,0,3.5,1,10,7,8.25,4,3.5,17,4.25,5.25,607,-0.43,-0.29,1.75,-42.98,235.41,17.5,-0.096954,-0.00267,15,15.25,1.25,2.5,0,0,0,0,0,0,0,0,0,0,0,0,308
22.28044557571411,-0.79,0.18,1.9,-3.15,322.21,-15.47,0.069608,0.00356,0,0,0,0,0,0,3.25,0.75,8.25,5.25,5.75,3.25,2.75,16.5,4,5.5,508,-0.43,-0.29,1.75,-42.98,235.41,17.5,-0.096954,-0.00267,15,15.25,1.25,2.5,0,0,0,0,0,0,0,0,0,0,0,0,308
22.30444550514221,-0.74,0.27,2.01,59.85,359.31,-35.49,0.07457999999999999,0.005339999999999999,0,0,0,0,0,0,2,0.25,5,2.5,2.5,1.75,1.25,12,3.25,3.25,307,-0.43,-0.29,1.75,-42.98,235.41,17.5,-0.096954,-0.00267,15,15.25,1.25,2.5,0,0,0,0,0,0,0,0,0,0,0,0,308
22.32444548606873,-0.74,0.27,2.01,59.85,359.31,-35.49,0.07457999999999999,0.005339999999999999,0,0,0,0,0,0,2,0.25,5,2.5,2.5,1.75,1.25,12,3.25,3.25,307,-0.32,0.18,1.5,-31.01,136.71,-8.82,-0.09198199999999999,-0.00445,16.5,17,3.5,6.25,0,0,0,0,0,0,0,0.25,0,0,0,0,400
