DataType=double
version=3
OpenSimVersion=4.2
endheader
time,chest_x,chest_y,chest_z,humerus_x,humerus_y,humerus_z,radius_x,radius_y,radius_z
1603806826906,10.52608,1.275011,5.289273,10.34274,1.360574,5.003665,10.55798,1.24826,4.977361
1603806826917,10.52608,1.275052,5.289208,10.34244,1.360534,5.003646,10.55729,1.247636,4.977789
1603806826929,10.526,1.275071,5.289076,10.34233,1.360503,5.003468,10.55711,1.247246,4.977923
1603806826940,10.52594,1.275115,5.289,10.34219,1.360562,5.003255,10.55659,1.246776,4.978313
1603806826951,10.52578,1.275117,5.288938,10.342,1.360613,5.003117,10.55644,1.24649,4.978488
1603806826962,10.52573,1.275147,5.288858,10.34206,1.360582,5.002943,10.55602,1.246094,4.978806
1603806826973,10.52577,1.275235,5.288765,10.34202,1.360588,5.002799,10.55623,1.246133,4.97872
1603806826984,10.5257,1.275176,5.288773,10.34197,1.360599,5.002651,10.55626,1.245943,4.978772
1603806826995,10.52567,1.275195,5.2887,10.34199,1.360598,5.002513,10.55616,1.245806,4.978908
1603806827007,10.52578,1.2753,5.28858,10.34198,1.360592,5.002326,10.55614,1.245616,4.979032
1603806827018,10.52577,1.27533,5.288519,10.34206,1.360586,5.00217,10.5561,1.245559,4.979107
1603806827028,10.52576,1.275403,5.288483,10.34215,1.360565,5.002063,10.55628,1.245635,4.979074
1603806827039,10.5258,1.275434,5.28842,10.34222,1.360433,5.002009,10.55632,1.245697,4.979092
1603806827051,10.52575,1.275473,5.288519,10.34231,1.360374,5.001966,10.55656,1.245884,4.979
1603806827062,10.52573,1.275528,5.288478,10.34238,1.36041,5.001973,10.55665,1.246059,4.978994
1603806827073,10.52568,1.275621,5.288391,10.3425,1.360372,5.001945,10.55686,1.246275,4.978972
1603806827084,10.52564,1.275646,5.288372,10.34266,1.360359,5.001896,10.55746,1.246762,4.978699
1603806827095,10.52556,1.275665,5.2884,10.34281,1.360368,5.001839,10.55762,1.247039,4.978695
1603806827106,10.52537,1.275591,5.288555,10.34305,1.36041,5.001782,10.55817,1.247541,4.978406
1603806827117,10.52544,1.275587,5.288593,10.34323,1.360414,5.001698,10.55836,1.247799,4.978395
1603806827129,10.52525,1.2755,5.288666,10.34352,1.36033,5.001437,10.55881,1.248187,4.978161
1603806827139,10.52515,1.275515,5.288689,10.34373,1.360289,5.001351,10.55902,1.248428,4.978139
1603806827151,10.52477,1.275366,5.288994,10.34402,1.360318,5.001155,10.55952,1.248801,4.977934
1603806827162,10.52469,1.275379,5.289064,10.34427,1.360343,5.001014,10.55971,1.24902,4.977965
1603806827173,10.52456,1.275291,5.289239,10.3445,1.360402,5.000843,10.56031,1.249419,4.977788
1603806827184,10.5245,1.275264,5.289372,10.34468,1.360452,5.00076,10.56079,1.249752,4.977646
1603806827195,10.52449,1.275227,5.289431,10.34491,1.360525,5.000674,10.56097,1.249913,4.977727
1603806827206,10.52445,1.275184,5.289474,10.34514,1.360588,5.000709,10.5614,1.250237,4.977653
1603806827217,10.52438,1.275186,5.289532,10.34537,1.36062,5.000634,10.56155,1.250345,4.977757
1603806827228,10.5244,1.275185,5.289538,10.34561,1.36062,5.000608,10.56184,1.250579,4.977798
1603806827240,10.5243,1.275193,5.289608,10.3458,1.360596,5.000561,10.56194,1.250637,4.977964
1603806827250,10.5242,1.27517,5.289692,10.34593,1.360527,5.000465,10.5624,1.250865,4.977947
1603806827262,10.52413,1.275144,5.289744,10.34612,1.360546,5.00037,10.56249,1.250899,4.978128
1603806827273,10.52425,1.275091,5.289644,10.34628,1.360589,5.000308,10.56288,1.250978,4.978101
1603806827284,10.5242,1.275042,5.289616,10.34642,1.360607,5.000208,10.56334,1.251184,4.978069
1603806827295,10.52415,1.274995,5.289638,10.34658,1.36064,5.00011,10.56338,1.251146,4.978299
1603806827306,10.52416,1.275022,5.289575,10.34671,1.36071,5.000062,10.56369,1.251274,4.978301
1603806827317,10.52411,1.275017,5.289601,10.34686,1.360746,4.999948,10.56368,1.251247,4.978528
1603806827328,10.52417,1.275093,5.289443,10.34703,1.360717,4.999804,10.56393,1.251365,4.97853
1603806827339,10.52413,1.275113,5.289458,10.34711,1.360713,4.999767,10.56391,1.251323,4.978745
1603806827351,10.52429,1.275197,5.28931,10.3473,1.360754,4.999715,10.56418,1.251449,4.978713
1603806827361,10.52436,1.275197,5.289289,10.34738,1.360734,4.999704,10.5641,1.251364,4.978878
1603806827373,10.52446,1.275269,5.289114,10.34748,1.360727,4.999654,10.56414,1.251362,4.978881
1603806827384,10.52449,1.275332,5.289006,10.34747,1.36069,4.999674,10.56448,1.251552,4.978734
1603806827395,10.52438,1.275349,5.28903,10.3475,1.36065,4.999671,10.56434,1.251463,4.978853
1603806827406,10.52445,1.275385,5.288907,10.34755,1.360561,4.99962,10.56458,1.251586,4.978713
1603806827417,10.52441,1.275326,5.288914,10.34753,1.36056,4.999668,10.56444,1.251522,4.978816
1603806827428,10.52454,1.275357,5.288804,10.34768,1.360632,4.999627,10.56465,1.251654,4.978655
1603806827440,10.5245,1.27529,5.288766,10.34767,1.360653,4.999662,10.56451,1.251626,4.978706
1603806827450,10.52462,1.275302,5.288644,10.3476,1.360701,4.999687,10.56469,1.251762,4.978534
1603806827461,10.5246,1.275291,5.288626,10.34759,1.360663,4.99963,10.56456,1.251759,4.978586
1603806827473,10.52469,1.275352,5.288547,10.3476,1.360703,4.999588,10.56473,1.251877,4.978481
1603806827484,10.52462,1.275362,5.288646,10.34751,1.3607,4.999586,10.56477,1.251916,4.978393
1603806827495,10.5246,1.27541,5.288634,10.34749,1.360778,4.99954,10.56462,1.25192,4.978404
1603806827506,10.52453,1.275383,5.288563,10.34746,1.360779,4.999576,10.56477,1.252142,4.978099
1603806827517,10.5245,1.275354,5.288548,10.3474,1.36084,4.999571,10.56458,1.252183,4.978072
1603806827528,10.52449,1.275289,5.288488,10.34727,1.36096,4.999582,10.56468,1.252391,4.977792
1603806827539,10.52445,1.275215,5.288464,10.34712,1.360972,4.999561,10.56448,1.252464,4.977788
1603806827551,10.52445,1.275179,5.288356,10.34703,1.361006,4.999556,10.56436,1.252601,4.977698
1603806827561,10.52441,1.275121,5.288332,10.34685,1.361084,4.999696,10.56414,1.252685,4.977691
1603806827573,10.5244,1.275124,5.288207,10.34674,1.361128,4.999759,10.5639,1.252774,4.977658
1603806827584,10.52427,1.275086,5.288267,10.34657,1.361212,4.999771,10.56386,1.252892,4.977463
1603806827595,10.52425,1.275076,5.288226,10.34639,1.361261,4.999876,10.56353,1.252912,4.977491
1603806827606,10.52431,1.275062,5.28806,10.3462,1.36135,5.000006,10.56363,1.253084,4.977237
1603806827618,10.52431,1.27505,5.288018,10.34597,1.361387,5.000153,10.56322,1.253034,4.977334
1603806827628,10.52461,1.27517,5.287626,10.3457,1.361449,5.000273,10.56317,1.253153,4.977142
1603806827639,10.52463,1.275146,5.287556,10.34544,1.361466,5.000442,10.56271,1.253052,4.977265
1603806827650,10.52437,1.275003,5.287767,10.34518,1.361485,5.000551,10.56248,1.253073,4.977262
1603806827661,10.52435,1.27497,5.287712,10.34486,1.361502,5.000642,10.56195,1.252885,4.977421
1603806827674,10.52434,1.274948,5.287672,10.34456,1.361544,5.000764,10.56147,1.252695,4.977557
1603806827683,10.52419,1.274849,5.287732,10.34426,1.361697,5.000906,10.56113,1.252497,4.97754
1603806827695,10.52418,1.274813,5.287692,10.34389,1.361811,5.001047,10.56034,1.252012,4.97785
1603806827706,10.52416,1.274791,5.287582,10.34349,1.362003,5.001227,10.55978,1.251677,4.978043
1603806827717,10.52415,1.274757,5.287529,10.34305,1.362186,5.001406,10.55868,1.250873,4.978514
1603806827728,10.52426,1.27471,5.287394,10.34247,1.362389,5.001714,10.55792,1.250337,4.978714
1603806827739,10.52428,1.274675,5.287352,10.34183,1.362656,5.002096,10.55659,1.249367,4.979304
1603806827750,10.52451,1.274728,5.287149,10.34112,1.362917,5.002456,10.55564,1.248539,4.9797
1603806827761,10.52479,1.274876,5.286914,10.34048,1.363165,5.002803,10.55417,1.247385,4.980378
1603806827772,10.52485,1.274879,5.286881,10.3397,1.363427,5.003245,10.55251,1.245949,4.981135
1603806827783,10.52515,1.274902,5.286576,10.33872,1.36359,5.003703,10.55103,1.244613,4.981851
1603806827795,10.52525,1.274912,5.28651,10.33778,1.363816,5.004162,10.54911,1.242827,4.982776
1603806827806,10.52529,1.274896,5.286502,10.3369,1.363971,5.004637,10.54753,1.241271,4.983524
1603806827817,10.52537,1.274896,5.286413,10.33598,1.364085,5.005052,10.5453,1.239174,4.984457
1603806827828,10.5258,1.275076,5.285993,10.33502,1.364217,5.005495,10.54309,1.2371,4.985488
1603806827839,10.52584,1.275044,5.285898,10.33403,1.364162,5.005879,10.54085,1.234955,4.986534
1603806827850,10.52577,1.274934,5.286001,10.33298,1.364078,5.006299,10.53872,1.232838,4.987501
1603806827861,10.52595,1.274888,5.28568,10.33181,1.363956,5.006703,10.5365,1.23067,4.98861
1603806827872,10.52603,1.274829,5.285547,10.33068,1.363871,5.007163,10.53456,1.228554,4.989546
1603806827883,10.52595,1.274785,5.285546,10.32956,1.363823,5.007702,10.53253,1.22637,4.990396
1603806827895,10.52595,1.274771,5.285408,10.32842,1.363705,5.008211,10.53015,1.22392,4.991508
1603806827906,10.5261,1.274779,5.285225,10.3273,1.363678,5.008723,10.5279,1.221424,4.992625
1603806827917,10.52616,1.27478,5.285095,10.32617,1.363496,5.009204,10.52557,1.218769,4.993821
1603806827928,10.52594,1.274639,5.285308,10.32502,1.363297,5.009545,10.52367,1.216355,4.994754
1603806827939,10.52605,1.274642,5.285141,10.32389,1.3631,5.009994,10.52135,1.213673,4.995981
1603806827950,10.52654,1.274909,5.284647,10.32283,1.362858,5.010325,10.51929,1.211182,4.997047
1603806827962,10.52656,1.274938,5.28443,10.32181,1.362526,5.010598,10.51704,1.208709,4.99828
1603806827972,10.52631,1.274981,5.28437,10.32081,1.362233,5.010828,10.51527,1.206609,4.999439
1603806827983,10.52571,1.274664,5.284702,10.31975,1.362055,5.011058,10.51346,1.204276,5.000525
1603806827995,10.52564,1.27459,5.284431,10.31883,1.361851,5.011234,10.51138,1.202048,5.001907
1603806828006,10.52469,1.274043,5.285147,10.31799,1.361683,5.011392,10.5097,1.199939,5.002978
1603806828017,10.52467,1.273915,5.284857,10.31716,1.361503,5.011731,10.5078,1.198085,5.004248
1603806828028,10.52423,1.27348,5.284885,10.31632,1.361342,5.011889,10.50596,1.196126,5.005405
1603806828039,10.52421,1.273379,5.28462,10.3155,1.361086,5.012053,10.50411,1.194478,5.006596
1603806828050,10.52425,1.273188,5.284199,10.31477,1.360885,5.012213,10.50227,1.192675,5.007826
1603806828061,10.52427,1.273171,5.283965,10.31406,1.360622,5.012337,10.50052,1.190925,5.009082
1603806828072,10.52394,1.273005,5.284155,10.31326,1.360461,5.012498,10.49886,1.189443,5.010228
1603806828083,10.52371,1.272969,5.2842,10.31259,1.360277,5.012583,10.49675,1.18773,5.011827
1603806828095,10.5238,1.273057,5.283974,10.31184,1.360131,5.012743,10.49526,1.186564,5.01292
1603806828105,10.52358,1.273026,5.283887,10.31114,1.360027,5.012959,10.49379,1.185282,5.013908
1603806828117,10.5236,1.273094,5.283635,10.31045,1.359907,5.013127,10.49244,1.184403,5.014942
1603806828128,10.52368,1.273161,5.28332,10.30983,1.35984,5.013255,10.49121,1.18331,5.015896
1603806828139,10.52361,1.273162,5.283076,10.3092,1.359762,5.013413,10.48996,1.182476,5.016939
1603806828150,10.52373,1.273174,5.282674,10.30869,1.359664,5.013524,10.48876,1.181672,5.017891
1603806828162,10.52407,1.273326,5.282083,10.30815,1.359568,5.013573,10.48756,1.180923,5.018876
1603806828172,10.52402,1.273222,5.281912,10.3077,1.359565,5.013636,10.48672,1.180567,5.019606
1603806828183,10.52432,1.27326,5.281468,10.30725,1.359561,5.013709,10.48593,1.180103,5.020202
1603806828195,10.52425,1.273152,5.281342,10.30689,1.35957,5.013673,10.485,1.179614,5.021029
1603806828205,10.52428,1.273128,5.281046,10.30647,1.359493,5.01364,10.48407,1.179076,5.021877
1603806828217,10.52418,1.273102,5.280992,10.30615,1.35947,5.01355,10.48332,1.178672,5.022573
1603806828228,10.52437,1.273255,5.280672,10.30592,1.359404,5.013412,10.483,1.178441,5.022835
1603806828239,10.52427,1.273232,5.28062,10.30574,1.359336,5.013328,10.48166,1.177615,5.023989
1603806828250,10.52422,1.273224,5.280455,10.30559,1.359347,5.013206,10.48105,1.177071,5.024462
1603806828261,10.52427,1.273234,5.280209,10.30547,1.35936,5.013142,10.48038,1.176602,5.025071
1603806828272,10.52415,1.27313,5.280186,10.30536,1.359383,5.013062,10.47996,1.176283,5.025502
1603806828283,10.5243,1.273166,5.279903,10.30524,1.359533,5.013076,10.47939,1.175789,5.025989
1603806828295,10.52424,1.273056,5.279877,10.30521,1.359591,5.013022,10.47876,1.175385,5.026451
1603806828305,10.52427,1.272961,5.279746,10.30521,1.359639,5.012935,10.47821,1.174963,5.026873
1603806828316,10.52423,1.272918,5.279724,10.30515,1.359658,5.012909,10.47771,1.174519,5.027379
1603806828328,10.5246,1.273163,5.279408,10.30499,1.359733,5.012973,10.47801,1.17453,5.027596
1603806828339,10.52457,1.273191,5.279415,10.30493,1.359753,5.012941,10.47758,1.174148,5.028066
1603806828350,10.52486,1.273393,5.279203,10.30487,1.359702,5.012878,10.47715,1.173749,5.028441
1603806828361,10.52504,1.27352,5.279028,10.30495,1.359643,5.012865,10.4767,1.173415,5.02888
1603806828373,10.52507,1.273538,5.279055,10.30495,1.359657,5.012883,10.47704,1.17359,5.028517
1603806828383,10.52487,1.273468,5.279346,10.305,1.359629,5.012919,10.4767,1.173333,5.028772
1603806828395,10.5249,1.273461,5.279376,10.30496,1.359625,5.012928,10.47634,1.173113,5.029105
1603806828406,10.52524,1.27357,5.279005,10.30492,1.35961,5.012906,10.47665,1.173192,5.028889
1603806828417,10.52525,1.273548,5.27901,10.30484,1.359594,5.012895,10.47638,1.173044,5.029143
1603806828428,10.52557,1.273684,5.278727,10.30482,1.359635,5.012898,10.47615,1.172828,5.029314
1603806828439,10.52562,1.273711,5.278705,10.30482,1.3596,5.01289,10.47611,1.172826,5.029291
1603806828450,10.52588,1.273852,5.278507,10.30477,1.359617,5.012926,10.47614,1.172714,5.029441
1603806828461,10.52598,1.273894,5.27847,10.30474,1.359669,5.012985,10.47605,1.172696,5.029498
1603806828472,10.52634,1.274056,5.278253,10.30471,1.359692,5.013029,10.47597,1.172713,5.029646
1603806828483,10.5267,1.274261,5.278051,10.30463,1.359673,5.013076,10.4759,1.172765,5.029621
1603806828494,10.52676,1.274312,5.27801,10.30459,1.359705,5.013109,10.47582,1.17283,5.029698
1603806828506,10.52687,1.274383,5.277926,10.30448,1.359693,5.013145,10.47571,1.172735,5.029749
1603806828516,10.52691,1.274397,5.277909,10.30447,1.359713,5.013131,10.47568,1.172759,5.029851
1603806828528,10.52697,1.274476,5.277837,10.30446,1.359662,5.013118,10.47562,1.172746,5.029949
1603806828539,10.52695,1.274428,5.277811,10.30453,1.359603,5.013051,10.47563,1.172729,5.030031
1603806828550,10.5268,1.274284,5.27784,10.30456,1.359542,5.012983,10.47564,1.172681,5.030109
1603806828562,10.52678,1.27419,5.277883,10.30464,1.359535,5.012908,10.47567,1.172649,5.030202
1603806828572,10.52679,1.274119,5.277831,10.30471,1.359534,5.012811,10.47575,1.172586,5.030244
1603806828583,10.52677,1.27413,5.277723,10.30481,1.359498,5.01275,10.47577,1.172633,5.030206
1603806828595,10.52671,1.274108,5.277636,10.3049,1.359494,5.01264,10.47595,1.172713,5.03019
1603806828605,10.5268,1.274114,5.277404,10.30495,1.359459,5.012506,10.47582,1.172591,5.030245
1603806828616,10.52683,1.274047,5.27731,10.30504,1.3594,5.012362,10.47596,1.172712,5.030252
1603806828628,10.52717,1.27393,5.277045,10.30512,1.359359,5.012216,10.47599,1.172794,5.03017
1603806828638,10.52761,1.273718,5.276937,10.30519,1.359288,5.012087,10.47612,1.172908,5.030141
1603806828650,10.52808,1.273314,5.276817,10.30524,1.359273,5.012005,10.47635,1.17295,5.030088
1603806828661,10.52715,1.272337,5.276725,10.30531,1.359299,5.011929,10.47645,1.173059,5.030057
1603806828672,10.52615,1.271366,5.276436,10.30542,1.359345,5.011882,10.47656,1.173165,5.029916
1603806828683,10.52451,1.269998,5.276351,10.30558,1.359426,5.011792,10.4766,1.173319,5.029823
1603806828694,10.52327,1.268479,5.276449,10.30581,1.359569,5.011717,10.47667,1.173467,5.029676
1603806828705,10.52305,1.267248,5.276589,10.306,1.3597,5.011634,10.47683,1.17356,5.029506
1603806828717,10.52281,1.266038,5.276472,10.30627,1.359868,5.01145,10.47695,1.173693,5.029268
1603806828727,10.52226,1.265138,5.276482,10.30655,1.359979,5.011075,10.4771,1.173825,5.029061
1603806828739,10.52178,1.264708,5.276343,10.30678,1.359995,5.010758,10.47727,1.173962,5.028819
1603806828750,10.52164,1.264895,5.276129,10.30704,1.359987,5.010301,10.47742,1.174152,5.02837
1603806828761,10.52129,1.264941,5.276215,10.30733,1.360007,5.009837,10.47763,1.174329,5.028098
1603806828772,10.52136,1.265521,5.276165,10.30757,1.359996,5.009449,10.4779,1.174469,5.027653
1603806828783,10.52151,1.265769,5.275914,10.30785,1.360067,5.009237,10.47802,1.174544,5.027295
1603806828794,10.52145,1.266192,5.276018,10.30811,1.360113,5.008924,10.4783,1.174722,5.026958
1603806828805,10.52189,1.266288,5.275834,10.3082,1.360239,5.008757,10.47866,1.174841,5.026587
1603806828817,10.52213,1.26629,5.275808,10.30841,1.360324,5.008479,10.47899,1.175041,5.026289
1603806828827,10.52221,1.266021,5.275723,10.30852,1.360397,5.008257,10.47923,1.175237,5.025939
1603806828839,10.522,1.265646,5.2757,10.30866,1.360381,5.007998,10.47952,1.175485,5.025678
1603806828850,10.52157,1.2652,5.27573,10.30893,1.36042,5.007782,10.47979,1.175733,5.025366
1603806828862,10.52102,1.264661,5.276098,10.3092,1.360539,5.00759,10.48007,1.176011,5.025142
1603806828872,10.52079,1.264191,5.276244,10.3096,1.360807,5.007469,10.48036,1.176286,5.024947
1603806828883,10.52045,1.263814,5.276581,10.30997,1.361126,5.007431,10.48064,1.176592,5.024818
1603806828895,10.52027,1.263506,5.276697,10.31036,1.361447,5.007334,10.48092,1.176902,5.024695
1603806828905,10.52009,1.263469,5.276985,10.31081,1.361701,5.007169,10.48122,1.177149,5.02454
1603806828917,10.52014,1.263568,5.277045,10.31122,1.3621,5.007078,10.48159,1.177517,5.024567
1603806828928,10.51989,1.263585,5.277514,10.31162,1.362405,5.007079,10.48188,1.17785,5.024448
1603806828938,10.52023,1.2639,5.277578,10.31204,1.362742,5.007047,10.48231,1.178257,5.024521
1603806828950,10.52013,1.263925,5.278021,10.31256,1.363028,5.006945,10.4828,1.178612,5.024555
1603806828961,10.51983,1.26362,5.278379,10.31302,1.363259,5.006968,10.48323,1.178974,5.024676
1603806828972,10.51959,1.263482,5.27844,10.31353,1.363468,5.006842,10.4837,1.179382,5.024759
1603806828983,10.51884,1.263081,5.279114,10.314,1.363785,5.006808,10.48416,1.179776,5.024813
1603806828994,10.51859,1.262658,5.279212,10.31455,1.36409,5.006696,10.48466,1.18019,5.024958
1603806829005,10.51841,1.261849,5.279096,10.31518,1.364513,5.006721,10.48516,1.180603,5.025075
1603806829016,10.51825,1.261315,5.279107,10.31583,1.364892,5.006605,10.4857,1.181004,5.025217
1603806829027,10.5182,1.261005,5.279095,10.31658,1.365346,5.006485,10.48625,1.18139,5.025349
1603806829039,10.51809,1.260675,5.279083,10.31728,1.365758,5.006372,10.48682,1.181795,5.025508
1603806829050,10.51744,1.260307,5.279847,10.31805,1.366231,5.006215,10.48743,1.182254,5.025733
1603806829061,10.51748,1.260255,5.280203,10.31867,1.366783,5.006191,10.48804,1.182703,5.025896
1603806829072,10.51772,1.260476,5.280354,10.31946,1.367372,5.00613,10.48868,1.183209,5.026094
1603806829083,10.51758,1.260547,5.28069,10.32034,1.367933,5.006004,10.48924,1.183622,5.026343
1603806829094,10.51792,1.261029,5.280816,10.32108,1.368521,5.005943,10.48989,1.184188,5.026555
1603806829105,10.51806,1.261262,5.281013,10.32186,1.369097,5.005781,10.49056,1.184706,5.026723
1603806829117,10.51832,1.26169,5.28125,10.32258,1.369567,5.005616,10.49126,1.185259,5.026832
1603806829127,10.51881,1.261908,5.280831,10.32326,1.370038,5.005484,10.49197,1.185828,5.026831
1603806829138,10.51889,1.262011,5.280986,10.324,1.370406,5.005275,10.49267,1.18642,5.026912
1603806829150,10.51909,1.261978,5.28099,10.32469,1.370747,5.005015,10.4934,1.186939,5.026925
1603806829161,10.51957,1.262076,5.280895,10.32522,1.371108,5.004863,10.49412,1.18748,5.02694
1603806829172,10.51967,1.261949,5.281032,10.32581,1.37143,5.004634,10.49488,1.18788,5.026829
1603806829183,10.51955,1.261719,5.28152,10.32643,1.371627,5.004324,10.49558,1.188292,5.026685
1603806829194,10.51956,1.261672,5.281668,10.32692,1.371886,5.004177,10.49627,1.188731,5.026609
1603806829205,10.51957,1.26186,5.281932,10.32726,1.37208,5.004127,10.49695,1.189171,5.026543
1603806829216,10.51953,1.262053,5.282152,10.32751,1.37224,5.004129,10.49757,1.189635,5.026486
1603806829227,10.52005,1.262893,5.281556,10.32777,1.372375,5.004215,10.4982,1.190073,5.02631
1603806829238,10.52011,1.263214,5.281777,10.32798,1.37253,5.004281,10.49877,1.190536,5.026198
1603806829250,10.52063,1.263463,5.282115,10.32816,1.372722,5.004496,10.49928,1.191073,5.025969
1603806829261,10.52077,1.263771,5.282359,10.32835,1.372889,5.004699,10.49985,1.191565,5.025782
1603806829272,10.52112,1.264035,5.282748,10.32857,1.373076,5.004919,10.50032,1.192008,5.025632
1603806829283,10.52128,1.264132,5.28305,10.32862,1.373224,5.005363,10.50072,1.192403,5.025388
1603806829294,10.5216,1.264494,5.28333,10.32869,1.373421,5.005653,10.50113,1.192812,5.025224
1603806829306,10.52165,1.264779,5.28386,10.32884,1.373584,5.006024,10.50145,1.193157,5.025044
1603806829317,10.52208,1.265257,5.284125,10.32885,1.373745,5.006448,10.50176,1.193523,5.024913
1603806829328,10.52221,1.265599,5.284594,10.32901,1.373946,5.006808,10.50212,1.193905,5.024579
1603806829339,10.52269,1.266169,5.284861,10.32913,1.374243,5.007169,10.50249,1.194285,5.024294
1603806829349,10.52254,1.266574,5.285531,10.32922,1.374513,5.007563,10.50239,1.194434,5.024374
1603806829361,10.52286,1.266998,5.285665,10.32941,1.374894,5.007994,10.50264,1.194854,5.024097
1603806829372,10.52298,1.267428,5.285969,10.32942,1.375138,5.008427,10.50274,1.195181,5.023925
1603806829383,10.52325,1.267892,5.28627,10.32954,1.375312,5.008734,10.50296,1.195589,5.02373
1603806829394,10.52362,1.268228,5.286397,10.32947,1.375472,5.009125,10.50303,1.195895,5.023532
1603806829405,10.52405,1.268638,5.286461,10.32942,1.375715,5.009449,10.50206,1.195565,5.023938
1603806829416,10.52448,1.268833,5.286493,10.32934,1.375862,5.009707,10.50205,1.19581,5.023756
1603806829428,10.5245,1.26906,5.286811,10.32923,1.376048,5.00994,10.50192,1.196013,5.023429
1603806829438,10.52481,1.269327,5.286878,10.32918,1.376236,5.010134,10.50185,1.196192,5.023221
1603806829450,10.52474,1.269543,5.287225,10.32914,1.376353,5.010248,10.50178,1.196387,5.023023
1603806829461,10.52483,1.269712,5.287384,10.32898,1.376499,5.01045,10.50169,1.19651,5.022829
1603806829472,10.52503,1.26996,5.287405,10.32883,1.376658,5.01055,10.50159,1.196655,5.022642
1603806829483,10.52517,1.270194,5.287506,10.32863,1.376843,5.010725,10.50149,1.196809,5.022339
1603806829494,10.52547,1.270465,5.287412,10.32846,1.377004,5.010888,10.50134,1.196956,5.022153
1603806829505,10.52578,1.270726,5.287271,10.32825,1.377114,5.011058,10.50111,1.197044,5.021849
1603806829516,10.52621,1.271001,5.287156,10.32796,1.377234,5.011193,10.50088,1.197195,5.021624
1603806829527,10.52647,1.271307,5.287112,10.32768,1.377342,5.011325,10.50059,1.197344,5.021458
1603806829538,10.52681,1.271571,5.287007,10.32734,1.377386,5.011551,10.50041,1.197349,5.021344
1603806829549,10.52703,1.271745,5.286961,10.327,1.377497,5.011673,10.50021,1.197526,5.021403
1603806829560,10.52723,1.271879,5.286942,10.32659,1.377586,5.011888,10.4998,1.197597,5.021164
1603806829572,10.52769,1.27212,5.28684,10.32622,1.37765,5.012067,10.49963,1.197757,5.021399
1603806829583,10.5281,1.272297,5.286662,10.32577,1.377615,5.01227,10.49924,1.197761,5.021104
1603806829594,10.52856,1.272468,5.28655,10.3253,1.377627,5.012538,10.49885,1.197849,5.021036
1603806829605,10.5287,1.272507,5.286578,10.32475,1.377617,5.012864,10.49847,1.197942,5.020974
1603806829616,10.52906,1.272648,5.286423,10.32415,1.377486,5.013161,10.49793,1.197926,5.020669
1603806829627,10.5292,1.272669,5.286444,10.32353,1.377413,5.013509,10.49747,1.197737,5.020456
1603806829640,10.5295,1.272806,5.286326,10.32305,1.377325,5.013787,10.497,1.197705,5.020367
1603806829650,10.52974,1.272961,5.28621,10.32257,1.377102,5.01414,10.49645,1.197471,5.020273
1603806829661,10.52992,1.272979,5.286073,10.32197,1.376897,5.014397,10.49599,1.197412,5.020313
1603806829672,10.53008,1.273011,5.285908,10.3214,1.376643,5.01472,10.49548,1.197265,5.020266
1603806829683,10.52999,1.272881,5.285947,10.32087,1.376346,5.015001,10.49485,1.197044,5.02024
1603806829694,10.53012,1.272803,5.28576,10.32027,1.376043,5.015322,10.49431,1.196803,5.020242
1603806829705,10.53007,1.272665,5.285689,10.31972,1.375675,5.015635,10.49381,1.196601,5.020171
1603806829716,10.53011,1.272569,5.285479,10.31911,1.375311,5.015946,10.49326,1.196332,5.020216
1603806829727,10.53011,1.272458,5.285385,10.31843,1.37492,5.01635,10.49259,1.196064,5.020342
1603806829738,10.53028,1.272378,5.285166,10.31784,1.374554,5.016606,10.49201,1.19581,5.020395
1603806829749,10.53027,1.27227,5.285048,10.31725,1.374146,5.016934,10.4916,1.195504,5.02023
1603806829761,10.53018,1.272144,5.285048,10.31655,1.373787,5.017219,10.49104,1.195161,5.020224
1603806829772,10.53024,1.272131,5.28495,10.31597,1.37342,5.017587,10.49041,1.194835,5.020286
1603806829783,10.5303,1.272084,5.284732,10.3153,1.373164,5.017965,10.49,1.194582,5.020083
1603806829795,10.53044,1.272143,5.284582,10.31467,1.372836,5.018303,10.48936,1.194291,5.020165
1603806829805,10.53055,1.272063,5.284421,10.31406,1.372636,5.018629,10.48899,1.194108,5.020029
1603806829816,10.53073,1.272058,5.284266,10.31346,1.372329,5.018979,10.48836,1.193883,5.020097
1603806829827,10.53038,1.271829,5.284638,10.31291,1.372115,5.019269,10.48772,1.193564,5.02008
1603806829838,10.5305,1.271804,5.284497,10.31231,1.371846,5.01959,10.48709,1.19338,5.020133
1603806829849,10.53012,1.271498,5.284727,10.31182,1.371648,5.019799,10.48654,1.193205,5.020042
1603806829860,10.52961,1.271123,5.28511,10.31131,1.371418,5.020095,10.48589,1.192869,5.020046
1603806829872,10.52965,1.271016,5.285034,10.31081,1.371252,5.020298,10.48528,1.192643,5.020063
1603806829882,10.52954,1.270872,5.285116,10.31037,1.371179,5.020469,10.48446,1.192316,5.020235
1603806829894,10.52955,1.270801,5.285057,10.30994,1.371049,5.020625,10.48389,1.192101,5.020238
1603806829905,10.52942,1.270673,5.285064,10.30953,1.371019,5.020747,10.48357,1.191978,5.020097
1603806829916,10.52945,1.270618,5.285024,10.3092,1.370897,5.020879,10.48308,1.191826,5.020086
1603806829929,10.52938,1.270494,5.285057,10.3088,1.370792,5.020992,10.4827,1.19171,5.019976
